customer_id,age,gender,country,subscription_status,total_orders,total_quantity,total_revenue,average_order_value,average_unit_price,average_rating,total_cancellations,average_purchase_frequency,max_purchase_frequency,min_purchase_frequency,first_purchase_date,last_purchase_date,signup_date,recency_days,tenure_days,orders_per_month,average_quantity_per_order,product_diversity,category_diversity,product_name_diversity,cancellation_rate,revenue_per_order,revenue_per_unit,purchase_activity_ratio,customer_value,revenue_per_month,quantity_per_month,cancellation_per_order,rating_adjusted_value,frequency_consistency,purchase_intensity,revenue_intensity,quantity_intensity,customer_value_per_month,tenure_years,orders_per_tenure_year,revenue_per_order_month,revenue_x_frequency,orders_x_purchase_activity,value_x_purchase_activity,cancellation_x_frequency,diversity_ratio,recency_band,value_band,frequency_band
CUST1436,50,Male,Pakistan,active,1,6,1815.48,1815.48,302.58,3.9,1,37.0,37,37,2024-02-04,2024-02-04,2022-07-24,673,560,0.05084745762711864,6.0,1,1,1,1.0,1815.48,302.58,0.0017825311942959,3231.5544,97.25785714285713,0.3214285714285714,1.0,4136.389632,1.0,0.6517857142857143,1183.3039285714287,3.910714285714286,173.1189857142857,1.5342465753424657,0.6517857142857143,97.25785714285713,68988.24,0.0017825311942959,5.760346524064171,38.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1437,54,Female,Pakistan,active,1,8,278.08,278.08,34.76,4.1,0,13.0,13,13,2024-10-07,2024-10-07,2022-03-04,427,948,0.03067484662576687,8.0,1,1,1,0.0,278.08,34.76,0.001053740779768177,506.1055999999999,8.799999999999999,0.2531645569620253,0.0,668.0593919999998,1.0,0.3850210970464135,107.06666666666666,3.080168776371308,16.016,2.5972602739726027,0.3850210970464135,8.799999999999999,3893.12,0.001053740779768177,0.533304109589041,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1438,59,Other,Pakistan,cancelled,1,4,1390.32,1390.32,347.58,4.1,3,11.0,11,11,2024-05-03,2024-05-03,2023-02-15,584,443,0.06342494714587738,4.0,1,1,1,3.0,1390.32,347.58,0.0022522522522522522,2530.3823999999995,94.15259593679457,0.27088036117381487,3.0,3340.104767999999,1.0,0.8239277652370203,1145.523250564334,3.295711060948081,171.3577246049661,1.2136986301369863,0.8239277652370203,94.15259593679457,16683.84,0.0022522522522522522,5.699059459459458,36.0,2.0,Long Inactive,High Value,Low Frequency
CUST1439,32,Male,USA,active,1,4,174.96,174.96,43.74,4.0,1,31.0,31,31,2024-04-28,2024-04-28,2022-07-16,589,652,0.0439882697947214,4.0,1,1,1,1.0,174.96,43.74,0.0015313935681470138,314.928,8.050306748466257,0.18404907975460122,1.0,409.4064,1.0,0.5598159509202454,97.94539877300615,2.2392638036809815,14.490552147239264,1.7863013698630137,0.5598159509202454,8.050306748466257,5598.72,0.0015313935681470138,0.4822787136294028,32.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1440,34,Female,USA,active,1,1,123.64,123.64,123.64,4.3,5,36.0,36,36,2025-12-01,2025-12-01,2022-05-15,7,1296,0.02262443438914027,1.0,1,1,1,5.0,123.64,123.64,0.0007710100231303007,229.97039999999998,2.862037037037037,0.023148148148148147,5.0,312.75974399999996,1.0,0.2816358024691358,34.82145061728395,0.2816358024691358,5.323388888888888,3.5506849315068494,0.2816358024691358,2.862037037037037,4574.68,0.0007710100231303007,0.17730948342328448,185.0,2.0,Very Recent,Low Value,Low Frequency
CUST1441,67,Male,India,active,1,6,580.8,580.8,96.8,4.0,1,18.0,18,18,2023-02-15,2023-02-15,2022-02-13,1027,367,0.07556675062972293,6.0,1,1,1,1.0,580.8,96.8,0.002717391304347826,1045.44,47.47683923705722,0.4904632152588556,1.0,1359.0720000000001,1.0,0.9945504087193461,577.6348773841961,5.967302452316076,85.45831062670301,1.0054794520547945,0.9945504087193461,47.47683923705722,11035.199999999999,0.002717391304347826,2.840869565217391,19.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1442,67,Female,Pakistan,active,1,3,192.54000000000002,192.54000000000002,64.18,4.1,2,10.0,10,10,2025-09-02,2025-09-02,2020-10-30,97,1768,0.01668520578420467,3.0,1,1,1,2.0,192.54000000000002,64.18,0.0005652911249293386,350.4228,3.2670814479638013,0.05090497737556561,2.0,462.5580959999999,1.0,0.206447963800905,39.74949095022625,0.619343891402715,5.946088235294118,4.843835616438356,0.206447963800905,3.2670814479638013,2117.94,0.0005652911249293386,0.19809089881288863,22.0,2.0,At Risk,Low Value,Low Frequency
CUST1443,39,Female,UK,active,1,1,1409.68,1409.68,1409.68,4.2,2,20.0,20,20,2023-08-17,2023-08-17,2023-01-05,844,224,0.11811023622047244,1.0,1,1,1,2.0,1409.68,1409.68,0.0044444444444444444,2593.8112,188.79642857142858,0.13392857142857142,2.0,3475.7070080000003,1.0,1.6294642857142856,2297.0232142857144,1.6294642857142856,347.3854285714286,0.6136986301369863,1.6294642857142856,188.79642857142858,29603.280000000002,0.0044444444444444444,11.528049777777778,42.0,2.0,Long Inactive,High Value,Low Frequency
CUST1444,31,Male,India,active,1,6,1656.3600000000001,1656.3600000000001,276.06,4.0,5,19.0,19,19,2025-10-01,2025-10-01,2023-03-03,68,943,0.03083247687564234,6.0,1,1,1,5.0,1656.3600000000001,276.06,0.001059322033898305,2981.4480000000003,52.69437963944857,0.19088016967126192,5.0,3875.8824000000004,1.0,0.3870625662778367,641.1149522799576,2.3223753976670203,94.84988335100743,2.5835616438356164,0.3870625662778367,52.69437963944857,33127.200000000004,0.001059322033898305,3.158313559322034,100.0,2.0,Moderate,Very High Value,Low Frequency
CUST1445,56,Male,UK,active,1,8,839.04,839.04,104.88,4.1,0,49.0,49,49,2024-07-05,2024-07-05,2022-09-30,521,644,0.04451038575667656,8.0,1,1,1,0.0,839.04,104.88,0.0015503875968992248,1527.0527999999997,39.08571428571429,0.3726708074534162,0.0,2015.7096959999994,1.0,0.5667701863354037,475.5428571428571,4.534161490683229,71.136,1.7643835616438357,0.5667701863354037,39.08571428571429,41952.0,0.0015503875968992248,2.3675237209302322,0.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1446,39,Female,Pakistan,cancelled,1,1,552.26,552.26,552.26,4.2,0,18.0,18,18,2023-07-09,2023-07-09,2023-01-08,883,182,0.14150943396226415,1.0,1,1,1,0.0,552.26,552.26,0.00546448087431694,1016.1584,91.03186813186814,0.16483516483516483,0.0,1361.652256,1.0,2.0054945054945055,1107.5543956043955,2.0054945054945055,167.49863736263737,0.4986301369863014,2.0054945054945055,91.03186813186814,10492.94,0.00546448087431694,5.5527781420765026,0.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1447,61,Female,Pakistan,active,1,1,1510.04,1510.04,1510.04,4.6,0,30.0,30,30,2022-10-29,2022-10-29,2022-10-06,1136,23,0.5660377358490566,1.0,1,1,1,0.0,1510.04,1510.04,0.041666666666666664,2899.2767999999996,1969.6173913043476,1.3043478260869565,0.0,4116.973055999999,1.0,15.869565217391303,23963.67826086956,15.869565217391303,3781.665391304347,0.06301369863013699,15.869565217391303,1969.6173913043476,46811.24,0.041666666666666664,120.80319999999998,0.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1448,29,Female,Germany,active,1,3,900.5699999999999,900.5699999999999,300.19,4.0,5,4.0,4,4,2024-06-11,2024-06-11,2020-12-13,545,1276,0.022970903522205207,3.0,1,1,1,5.0,900.5699999999999,300.19,0.0007830853563038371,1621.0259999999998,21.173275862068966,0.07053291536050157,5.0,2107.3338,1.0,0.28605015673981193,257.6081896551724,0.8581504702194358,38.111896551724136,3.495890410958904,0.28605015673981193,21.173275862068966,4502.849999999999,0.0007830853563038371,1.2694017227877838,25.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1449,38,Male,UK,paused,1,9,818.01,818.01,90.89,4.0,3,32.0,32,32,2024-10-04,2024-10-04,2021-04-30,430,1253,0.02338269680436477,9.0,1,1,1,3.0,818.01,90.89,0.0007974481658692185,1472.4180000000001,19.585235434956104,0.2154828411811652,3.0,1914.1434000000002,1.0,0.29130087789305664,238.28703112529925,2.6217079010375097,35.25342378292099,3.4328767123287673,0.29130087789305664,19.585235434956104,26994.329999999998,0.0007974481658692185,1.174177033492823,99.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1450,34,Male,Germany,active,1,1,260.15,260.15,260.15,4.3,0,45.0,45,45,2022-12-10,2022-12-10,2022-06-07,1094,186,0.1388888888888889,1.0,1,1,1,0.0,260.15,260.15,0.0053475935828877,483.8789999999999,41.95967741935483,0.16129032258064516,0.0,658.0754399999998,1.0,1.9623655913978495,510.5094086021505,1.9623655913978495,78.04499999999999,0.5095890410958904,1.9623655913978495,41.95967741935483,11966.9,0.0053475935828877,2.587588235294117,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1451,25,Male,Pakistan,active,1,8,309.76,309.76,38.72,4.3,1,32.0,32,32,2024-10-21,2024-10-21,2023-12-06,413,320,0.08571428571428572,8.0,1,1,1,1.0,309.76,38.72,0.003115264797507788,576.1536,29.04,0.75,1.0,783.5688959999999,1.0,1.140625,353.32,9.125,54.0144,0.8767123287671232,1.140625,29.04,10222.08,0.003115264797507788,1.794871028037383,33.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1452,22,Male,India,paused,1,6,1068.1200000000001,1068.1200000000001,178.02,4.2,4,48.0,48,48,2022-08-25,2022-08-25,2021-02-20,1201,551,0.05163511187607573,6.0,1,1,1,4.0,1068.1200000000001,178.02,0.0018115942028985507,1965.3408000000004,58.15535390199638,0.32667876588021777,4.0,2633.5566720000006,1.0,0.662431941923775,707.5568058076226,3.97459165154265,107.00585117967334,1.5095890410958903,0.662431941923775,58.15535390199638,52337.880000000005,0.0018115942028985507,3.560400000000001,196.0,2.0,Long Inactive,High Value,Low Frequency
CUST1453,44,Female,Germany,paused,1,2,777.02,777.02,388.51,4.0,4,32.0,32,32,2024-11-07,2024-11-07,2022-04-10,396,942,0.0308641975308642,2.0,1,1,1,4.0,777.02,388.51,0.0010604453870625664,1398.636,24.745859872611465,0.06369426751592357,4.0,1818.2268,1.0,0.3874734607218684,301.07462845010616,0.7749469214437368,44.54254777070064,2.580821917808219,0.3874734607218684,24.745859872611465,25641.66,0.0010604453870625664,1.4831770943796396,132.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1454,45,Female,Pakistan,cancelled,1,9,1727.46,1727.46,191.94,4.2,2,40.0,40,40,2023-05-26,2023-05-26,2023-01-02,927,144,0.1724137931034483,9.0,1,1,1,2.0,1727.46,191.94,0.006896551724137931,3178.5264,359.88750000000005,1.875,2.0,4259.225376,1.0,2.5347222222222223,4378.63125,22.8125,662.1930000000001,0.39452054794520547,2.5347222222222223,359.88750000000005,70825.86,0.006896551724137931,21.920871724137932,82.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1455,65,Female,India,active,1,9,433.8,433.8,48.2,4.0,4,32.0,32,32,2024-05-10,2024-05-10,2022-11-21,577,536,0.053003533568904596,9.0,1,1,1,4.0,433.8,48.2,0.00186219739292365,780.84,24.279850746268657,0.503731343283582,4.0,1015.0920000000001,1.0,0.6809701492537313,295.40485074626866,6.128731343283582,43.703731343283586,1.4684931506849315,0.6809701492537313,24.279850746268657,14315.4,0.00186219739292365,1.454078212290503,132.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1456,64,Female,India,active,1,6,155.88,155.88,25.98,4.1,2,44.0,44,44,2024-11-04,2024-11-04,2023-02-27,399,616,0.04643962848297213,6.0,1,1,1,2.0,155.88,25.98,0.0016207455429497568,283.7016,7.5915584415584405,0.2922077922077922,2.0,374.48611199999993,1.0,0.5925324675324676,92.36396103896104,3.5551948051948052,13.816636363636361,1.6876712328767123,0.5925324675324676,7.5915584415584405,7014.599999999999,0.0016207455429497568,0.4598081037277147,90.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1457,52,Male,USA,active,1,3,1174.59,1174.59,391.53,3.9,2,2.0,2,2,2024-10-06,2024-10-06,2022-04-06,428,914,0.03177966101694915,3.0,1,1,1,2.0,1174.59,391.53,0.001092896174863388,2090.7702,38.55328227571116,0.09846827133479213,2.0,2676.185856,1.0,0.399343544857768,469.06493435448573,1.198030634573304,68.62484245076587,2.504109589041096,0.399343544857768,38.55328227571116,3523.7699999999995,0.001092896174863388,2.2849947540983604,6.0,2.0,Long Inactive,High Value,Low Frequency
CUST1458,25,Female,Pakistan,active,1,3,1365.8700000000001,1365.8700000000001,455.29,3.8,1,41.0,41,41,2025-04-29,2025-04-29,2023-06-13,223,686,0.04189944134078212,3.0,1,1,1,1.0,1365.8700000000001,455.29,0.001455604075691412,2403.9312000000004,59.73192419825073,0.13119533527696792,1.0,3028.9533120000006,1.0,0.532069970845481,726.7384110787173,1.596209912536443,105.1281865889213,1.8794520547945206,0.532069970845481,59.73192419825073,57366.54000000001,0.001455604075691412,3.4991720524017476,42.0,2.0,Long Inactive,High Value,Low Frequency
CUST1459,50,Female,Pakistan,active,1,1,1137.99,1137.99,1137.99,4.7,2,16.0,16,16,2022-08-21,2022-08-21,2021-10-06,1205,319,0.08595988538681949,1.0,1,1,1,2.0,1137.99,1137.99,0.003125,2207.7006,107.02100313479625,0.09404388714733543,2.0,3179.0888640000003,1.0,1.1442006269592477,1302.0888714733544,1.1442006269592477,207.62074608150473,0.873972602739726,1.1442006269592477,107.02100313479625,19345.83,0.003125,6.899064375000001,34.0,2.0,Long Inactive,High Value,Low Frequency
CUST1460,66,Female,India,active,1,8,1658.24,1658.24,207.28,4.3,4,14.0,14,14,2024-05-03,2024-05-03,2022-11-26,584,524,0.05415162454873647,8.0,1,1,1,4.0,1658.24,207.28,0.0019047619047619048,3084.3264,94.93740458015269,0.45801526717557256,4.0,4194.6839039999995,1.0,0.6965648854961831,1155.0717557251908,5.572519083969465,176.583572519084,1.4356164383561645,0.6965648854961831,94.93740458015269,24873.6,0.0019047619047619048,5.8749074285714284,60.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1461,66,Female,India,cancelled,1,6,1947.2400000000002,1947.2400000000002,324.54,4.2,5,40.0,40,40,2024-05-16,2024-05-16,2021-09-25,571,964,0.030181086519114688,6.0,1,1,1,5.0,1947.2400000000002,324.54,0.0010362694300518134,3582.9216000000006,60.598755186722,0.18672199170124482,5.0,4801.114944000001,1.0,0.3786307053941909,737.2848547717844,2.2717842323651456,111.50170954356848,2.6410958904109587,0.3786307053941909,60.598755186722,79836.84000000001,0.0010362694300518134,3.712872124352332,205.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1462,24,Female,Canada,active,1,5,1030.75,1030.75,206.15,4.1,0,10.0,10,10,2021-02-22,2021-02-22,2020-11-24,1750,90,0.25,5.0,1,1,1,0.0,1030.75,206.15,0.01098901098901099,1875.965,343.5833333333333,1.6666666666666667,0.0,2476.2737999999995,1.0,4.055555555555555,4180.263888888889,20.27777777777778,625.3216666666666,0.2465753424657534,4.055555555555555,343.5833333333333,11338.25,0.01098901098901099,20.615000000000002,0.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1463,46,Male,Canada,paused,1,1,1493.98,1493.98,1493.98,3.3,1,21.0,21,21,2023-05-06,2023-05-06,2021-03-14,947,783,0.03690036900369004,1.0,1,1,1,1.0,1493.98,1493.98,0.0012755102040816326,2480.0068,57.24061302681992,0.038314176245210725,1.0,2876.807888,1.0,0.4661558109833972,696.4274584929758,0.4661558109833972,95.01941762452107,2.1452054794520548,0.4661558109833972,57.24061302681992,32867.56,0.0012755102040816326,3.1632739795918368,22.0,2.0,Long Inactive,High Value,Low Frequency
CUST1464,39,Male,India,paused,1,2,1106.72,1106.72,553.36,4.4,5,10.0,10,10,2025-07-05,2025-07-05,2022-01-16,156,1266,0.023148148148148147,2.0,1,1,1,5.0,1106.72,553.36,0.0007892659826361484,2080.6336,26.22559241706161,0.04739336492890995,5.0,2871.2743680000003,1.0,0.28830963665086884,319.0780410742496,0.5766192733017377,49.30411374407583,3.4684931506849317,0.28830963665086884,26.22559241706161,12173.92,0.0007892659826361484,1.642173322809787,55.0,2.0,At Risk,High Value,Low Frequency
CUST1465,26,Female,Pakistan,active,1,6,1069.68,1069.68,178.28,4.0,3,41.0,41,41,2022-07-02,2022-07-02,2021-10-13,1255,262,0.10273972602739727,6.0,1,1,1,3.0,1069.68,178.28,0.0038022813688212928,1925.4240000000002,122.48244274809163,0.6870229007633588,3.0,2503.0512000000003,1.0,1.3931297709923662,1490.2030534351145,8.358778625954198,220.46839694656492,0.7178082191780822,1.3931297709923662,122.48244274809163,44926.560000000005,0.0038022813688212928,7.3210038022813695,126.0,2.0,Long Inactive,High Value,Low Frequency
CUST1466,36,Female,India,cancelled,1,1,638.11,638.11,638.11,4.2,5,25.0,25,25,2024-01-16,2024-01-16,2023-11-03,692,74,0.28846153846153844,1.0,1,1,1,5.0,638.11,638.11,0.013333333333333334,1174.1224,258.6932432432432,0.4054054054054054,5.0,1573.324016,1.0,4.9324324324324325,3147.4344594594595,4.9324324324324325,475.99556756756755,0.20273972602739726,4.9324324324324325,258.6932432432432,16590.86,0.013333333333333334,15.654965333333333,130.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1467,37,Female,India,active,1,8,1802.56,1802.56,225.32,4.5,1,34.0,34,34,2021-12-14,2021-12-14,2021-08-18,1455,118,0.2027027027027027,8.0,1,1,1,1.0,1802.56,225.32,0.008403361344537815,3424.8639999999996,458.2779661016949,2.0338983050847457,1.0,4794.809599999999,1.0,3.0932203389830506,5575.715254237288,24.745762711864405,870.7281355932203,0.3232876712328767,3.0932203389830506,458.2779661016949,63089.6,0.008403361344537815,28.780369747899154,35.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1468,35,Female,Canada,active,1,9,1201.5,1201.5,133.5,4.6,2,49.0,49,49,2023-09-02,2023-09-02,2021-09-22,828,710,0.040540540540540536,9.0,1,1,1,2.0,1201.5,133.5,0.0014064697609001407,2306.88,50.767605633802816,0.38028169014084506,2.0,3275.7696,1.0,0.5140845070422535,617.6725352112676,4.626760563380282,97.47380281690141,1.9452054794520548,0.5140845070422535,50.767605633802816,60075.0,0.0014064697609001407,3.2445569620253165,100.0,2.0,Long Inactive,High Value,Low Frequency
CUST1469,44,Male,Germany,cancelled,1,6,1281.06,1281.06,213.51,4.2,2,19.0,19,19,2023-08-29,2023-08-29,2023-12-02,832,0,1.0,6.0,1,1,1,2.0,1281.06,213.51,1.0,2357.1504,12810.599999999999,60.0,2.0,3158.581536,1.0,365.0,467586.89999999997,2190.0,23571.503999999997,0.0,365.0,12810.599999999999,25621.199999999997,1.0,2357.1504,40.0,2.0,Long Inactive,High Value,Low Frequency
CUST1470,51,Female,Germany,active,1,8,1482.96,1482.96,185.37,4.0,0,36.0,36,36,2023-03-27,2023-03-27,2022-11-26,987,121,0.19867549668874174,8.0,1,1,1,0.0,1482.96,185.37,0.00819672131147541,2669.328,367.67603305785127,1.9834710743801653,0.0,3470.1264,1.0,3.0165289256198347,4473.39173553719,24.132231404958677,661.8168595041323,0.3315068493150685,3.0165289256198347,367.67603305785127,54869.520000000004,0.00819672131147541,21.879737704918035,0.0,2.0,Long Inactive,High Value,Low Frequency
CUST1471,35,Female,USA,cancelled,1,8,702.4,702.4,87.8,3.7,0,4.0,4,4,2025-06-22,2025-06-22,2023-04-20,169,794,0.03640776699029127,8.0,1,1,1,0.0,702.4,87.8,0.0012578616352201257,1222.176,26.53904282115869,0.3022670025188917,0.0,1515.49824,1.0,0.45969773299748107,322.8916876574307,3.6775818639798485,46.17793450881612,2.175342465753425,0.45969773299748107,26.53904282115869,3512.0,0.0012578616352201257,1.5373283018867923,0.0,2.0,At Risk,Medium Value,Low Frequency
CUST1472,51,Male,UK,cancelled,1,4,391.12,391.12,97.78,4.1,0,29.0,29,29,2025-01-14,2025-01-14,2023-04-21,328,634,0.045180722891566265,4.0,1,1,1,0.0,391.12,97.78,0.0015748031496062992,711.8384,18.50725552050473,0.18927444794952683,0.0,939.6266879999998,1.0,0.5757097791798107,225.17160883280758,2.302839116719243,33.68320504731861,1.736986301369863,0.5757097791798107,18.50725552050473,11733.6,0.0015748031496062992,1.1210053543307086,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1473,56,Male,Pakistan,active,1,9,1778.3999999999999,1778.3999999999999,197.6,4.1,2,38.0,38,38,2023-02-06,2023-02-06,2023-05-20,1036,0,1.0,9.0,1,1,1,2.0,1778.3999999999999,197.6,1.0,3236.6879999999996,17783.999999999996,90.0,2.0,4272.428159999999,1.0,365.0,649116.0,3285.0,32366.879999999994,0.0,365.0,17783.999999999996,69357.59999999999,1.0,3236.6879999999996,78.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1474,37,Female,USA,active,1,2,1064.18,1064.18,532.09,4.2,0,46.0,46,46,2023-01-31,2023-01-31,2021-04-08,1042,663,0.04329004329004329,2.0,1,1,1,0.0,1064.18,532.09,0.0015060240963855422,1958.0912000000003,48.15294117647059,0.09049773755656108,0.0,2623.8422080000005,1.0,0.55052790346908,585.8607843137255,1.10105580693816,88.60141176470589,1.8164383561643835,0.55052790346908,48.15294117647059,50016.46000000001,0.0015060240963855422,2.9489325301204827,0.0,2.0,Long Inactive,High Value,Low Frequency
CUST1475,40,Female,Canada,cancelled,1,5,980.6,980.6,196.12,4.2,1,7.0,7,7,2023-03-30,2023-03-30,2020-09-12,984,929,0.03128258602711158,5.0,1,1,1,1.0,980.6,196.12,0.001075268817204301,1804.304,31.666307857911736,0.16146393972012918,1.0,2417.7673600000003,1.0,0.39289558665231433,385.2734122712595,1.9644779332615716,58.2660064585576,2.5452054794520547,0.39289558665231433,31.666307857911736,7844.8,0.001075268817204301,1.9401118279569893,8.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1476,40,Female,Pakistan,cancelled,1,6,1883.16,1883.16,313.86,4.5,5,12.0,12,12,2024-06-24,2024-06-24,2022-05-20,532,766,0.03768844221105527,6.0,1,1,1,5.0,1883.16,313.86,0.001303780964797914,3578.004,73.75300261096605,0.23498694516971277,5.0,5009.205599999999,1.0,0.4765013054830287,897.3281984334204,2.8590078328981723,140.1307049608355,2.0986301369863014,0.4765013054830287,73.75300261096605,24481.08,0.001303780964797914,4.664933507170795,65.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1477,31,Female,Germany,cancelled,1,2,835.04,835.04,417.52,3.8,1,34.0,34,34,2023-09-17,2023-09-17,2022-10-14,813,338,0.08152173913043478,2.0,1,1,1,1.0,835.04,417.52,0.0029498525073746312,1469.6704,74.11597633136094,0.17751479289940827,1.0,1851.784704,1.0,1.0798816568047338,901.7443786982249,2.1597633136094676,130.44411834319524,0.9260273972602739,1.0798816568047338,74.11597633136094,29226.399999999998,0.0029498525073746312,4.335310914454277,35.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1478,23,Female,India,active,1,8,998.08,998.08,124.76,4.0,3,27.0,27,27,2025-01-22,2025-01-22,2020-11-29,320,1515,0.019417475728155338,8.0,1,1,1,3.0,998.08,124.76,0.0006596306068601583,1796.544,19.763960396039604,0.15841584158415842,3.0,2335.5072,1.0,0.24092409240924093,240.46151815181517,1.9273927392739274,35.57512871287129,4.1506849315068495,0.24092409240924093,19.763960396039604,27946.24,0.0006596306068601583,1.1850554089709762,84.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1479,32,Female,India,cancelled,1,6,541.26,541.26,90.21,4.1,2,2.0,2,2,2025-05-03,2025-05-03,2022-10-16,219,930,0.03125,6.0,1,1,1,2.0,541.26,90.21,0.0010741138560687433,985.0931999999999,17.46,0.1935483870967742,2.0,1300.3230239999998,1.0,0.3924731182795699,212.43,2.3548387096774195,31.777199999999997,2.547945205479452,0.3924731182795699,17.46,1623.78,0.0010741138560687433,1.0581022556390975,6.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1480,46,Other,Pakistan,paused,1,4,1109.88,1109.88,277.47,3.8,4,7.0,7,7,2025-07-23,2025-07-23,2021-12-10,138,1321,0.02220577350111029,4.0,1,1,1,4.0,1109.88,277.47,0.0007564296520423601,1953.3888000000002,25.20545041635125,0.09084027252081757,4.0,2461.2698880000003,1.0,0.2763058289174868,306.66631339894025,1.1052233156699471,44.361592732778206,3.6191780821917807,0.2763058289174868,25.20545041635125,8879.04,0.0007564296520423601,1.4776012102874434,32.0,2.0,At Risk,High Value,Low Frequency
CUST1481,65,Male,USA,cancelled,1,5,664.35,664.35,132.87,4.1,0,2.0,2,2,2023-05-31,2023-05-31,2023-04-21,922,40,0.4285714285714286,5.0,1,1,1,0.0,664.35,132.87,0.024390243902439025,1209.117,498.26250000000005,3.75,0.0,1596.0344399999997,1.0,9.125,6062.19375,45.625,906.83775,0.1095890410958904,9.125,498.26250000000005,1993.0500000000002,0.024390243902439025,29.490658536585364,0.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1482,19,Female,Pakistan,active,1,8,1062.56,1062.56,132.82,3.8,3,10.0,10,10,2023-03-07,2023-03-07,2021-07-26,1007,589,0.048465266558966075,8.0,1,1,1,3.0,1062.56,132.82,0.001694915254237288,1870.1055999999999,54.12020373514431,0.4074702886247878,3.0,2356.333056,1.0,0.6196943972835315,658.4624787775891,4.957555178268252,95.25155857385398,1.6136986301369862,0.6196943972835315,54.12020373514431,11688.16,0.001694915254237288,3.1696705084745758,33.0,2.0,Long Inactive,High Value,Low Frequency
CUST1483,21,Male,UK,cancelled,1,1,554.08,554.08,554.08,4.2,2,47.0,47,47,2024-12-21,2024-12-21,2022-04-12,352,984,0.02958579881656805,1.0,1,1,1,2.0,554.08,554.08,0.0010152284263959391,1019.5072000000001,16.89268292682927,0.030487804878048783,2.0,1366.1396480000003,1.0,0.3709349593495935,205.52764227642277,0.3709349593495935,31.08253658536586,2.695890410958904,0.3709349593495935,16.89268292682927,26595.840000000004,0.0010152284263959391,1.0350326903553302,96.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1484,23,Male,USA,active,1,5,952.1500000000001,952.1500000000001,190.43,4.2,1,2.0,2,2,2024-03-27,2024-03-27,2023-06-08,621,293,0.09287925696594426,5.0,1,1,1,1.0,952.1500000000001,190.43,0.003401360544217687,1751.9560000000001,97.48976109215018,0.5119453924914675,1.0,2347.6210400000004,1.0,1.2457337883959043,1186.1254266211604,6.228668941979522,179.38116040955632,0.8027397260273973,1.2457337883959043,97.48976109215018,2856.4500000000003,0.003401360544217687,5.959034013605442,3.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1485,59,Female,Canada,active,1,7,1598.38,1598.38,228.34,4.2,0,16.0,16,16,2023-05-21,2023-05-21,2022-04-19,932,397,0.07025761124121781,7.0,1,1,1,0.0,1598.38,228.34,0.002512562814070352,2941.0192,120.78438287153654,0.5289672544080605,0.0,3940.9657280000006,1.0,0.9193954659949621,1469.5433249370276,6.435768261964735,222.24326448362723,1.0876712328767124,0.9193954659949621,120.78438287153654,27172.460000000003,0.002512562814070352,7.3894954773869355,0.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1486,28,Male,Germany,active,1,1,975.01,975.01,975.01,4.0,3,4.0,4,4,2022-09-29,2022-09-29,2021-10-28,1166,336,0.0819672131147541,1.0,1,1,1,3.0,975.01,975.01,0.002967359050445104,1755.018,87.05446428571429,0.08928571428571429,3.0,2281.5234,1.0,1.0863095238095237,1059.1626488095237,1.0863095238095237,156.69803571428574,0.9205479452054794,1.0863095238095237,87.05446428571429,4875.05,0.002967359050445104,5.207768545994066,15.0,2.0,Long Inactive,Medium Value,Low Frequency
