customer_id,churn,age,gender,country,subscription_status,total_orders,total_quantity,total_revenue,average_order_value,average_unit_price,average_rating,total_cancellations,average_purchase_frequency,max_purchase_frequency,min_purchase_frequency,first_purchase_date,last_purchase_date,signup_date,tenure_days,orders_per_month,average_quantity_per_order,product_diversity,category_diversity,product_name_diversity,cancellation_rate,revenue_per_order,revenue_per_unit,purchase_activity_ratio,customer_value,revenue_per_month,quantity_per_month,cancellation_per_order,rating_adjusted_value,frequency_consistency,purchase_intensity,revenue_intensity,quantity_intensity,customer_value_per_month,tenure_years,orders_per_tenure_year,revenue_per_order_month,revenue_x_frequency,orders_x_purchase_activity,value_x_purchase_activity,cancellation_x_frequency,diversity_ratio,recency_band,value_band,frequency_band
CUST1314,0,32,Male,Canada,active,1,5,1138.35,1138.35,227.67,4.3,1,15.0,15,15,2025-03-02,2025-03-02,2021-08-01,1309,0.022404779686333,5.0,1,1,1,1.0,1138.35,227.67,0.0007633587786259,2117.331,26.088999236058054,0.1145912910618793,1.0,2879.5701599999998,1.0,0.2788388082505729,317.4161573720397,1.3941940412528648,48.525538579067984,3.5863013698630137,0.2788388082505729,26.088999236058054,18213.6,0.0007633587786259,1.61628320610687,16.0,2.0,Long Inactive,High Value,Low Frequency
CUST1315,0,55,Male,Pakistan,cancelled,1,3,196.08,196.08,65.36,4.2,5,49.0,49,49,2024-08-28,2024-08-28,2021-02-08,1297,0.0226073850791258,3.0,1,1,1,5.0,196.08,65.36,0.0007704160246533,360.7872,4.53538936006168,0.069390902081727,5.0,483.454848,1.0,0.2814186584425597,55.18057054741711,0.8442559753276793,8.345116422513492,3.5534246575342467,0.2814186584425597,4.53538936006168,9804.0,0.0007704160246533,0.2779562403697997,250.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1316,0,37,Female,Canada,cancelled,1,6,306.12,306.12,51.02,4.0,2,32.0,32,32,2023-10-23,2023-10-23,2022-02-03,627,0.045662100456621,6.0,1,1,1,2.0,306.12,51.02,0.001592356687898,551.0160000000001,14.646889952153112,0.2870813397129186,2.0,716.3208000000001,1.0,0.5821371610845295,178.20382775119617,3.4928229665071773,26.364401913875604,1.717808219178082,0.5821371610845295,14.646889952153112,10101.96,0.001592356687898,0.8774140127388537,66.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1317,0,19,Female,Germany,active,1,2,924.6,924.6,462.3,3.9,4,6.0,6,6,2023-09-16,2023-09-16,2023-08-05,42,0.4166666666666667,2.0,1,1,1,4.0,924.6,462.3,0.0232558139534883,1645.788,660.4285714285714,1.4285714285714286,4.0,2106.60864,1.0,8.69047619047619,8035.214285714286,17.38095238095238,1175.5628571428572,0.1150684931506849,8.69047619047619,660.4285714285714,6472.2,0.0232558139534883,38.27413953488372,28.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1318,0,59,Female,USA,cancelled,1,9,1138.14,1138.14,126.46,3.3,1,48.0,48,48,2023-09-12,2023-09-12,2022-11-12,304,0.0898203592814371,9.0,1,1,1,1.0,1138.14,126.45999999999998,0.0032786885245901,1889.3124,112.31644736842104,0.8881578947368421,1.0,2191.602384,1.0,1.200657894736842,1366.5167763157892,10.80592105263158,186.44530263157893,0.8328767123287671,1.200657894736842,112.31644736842104,55768.85999999999,0.0032786885245901,6.194466885245901,49.0,2.0,Long Inactive,High Value,Low Frequency
CUST1319,0,67,Male,India,cancelled,1,5,326.0,326.0,65.2,3.8,4,32.0,32,32,2024-07-22,2024-07-22,2023-08-20,337,0.0817438692098092,5.0,1,1,1,4.0,326.0,65.2,0.0029585798816568,573.76,29.02077151335312,0.4451038575667656,4.0,722.9376,1.0,1.083086053412463,353.0860534124629,5.415430267062314,51.076557863501485,0.9232876712328768,1.083086053412463,29.02077151335312,10758.0,0.0029585798816568,1.6975147928994083,132.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1320,0,31,Female,Germany,paused,1,4,466.56,466.56,116.64,4.0,2,46.0,46,46,2023-09-24,2023-09-24,2023-07-03,83,0.2654867256637168,4.0,1,1,1,2.0,466.56,116.64,0.0119047619047619,839.808,168.63614457831326,1.4457831325301205,2.0,1091.7504,1.0,4.397590361445783,2051.7397590361443,17.59036144578313,303.54506024096383,0.2273972602739726,4.397590361445783,168.63614457831326,21928.32,0.0119047619047619,9.997714285714284,94.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1321,0,19,Male,USA,active,1,6,843.78,843.78,140.63,4.3,0,23.0,23,23,2024-05-10,2024-05-10,2023-07-04,311,0.0879765395894428,6.0,1,1,1,0.0,843.78,140.63,0.0032051282051282,1569.4308,81.39356913183279,0.5787781350482315,0.0,2134.425888,1.0,1.1736334405144693,990.2884244372988,7.041800643086816,151.39203858520898,0.852054794520548,1.1736334405144693,81.39356913183279,20250.72,0.0032051282051282,5.030226923076922,0.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1322,1,41,Female,India,cancelled,1,4,610.12,610.12,152.53,3.9,5,49.0,49,49,2022-04-12,2022-04-12,2022-08-27,0,1.0,4.0,1,1,1,5.0,610.12,152.53,1.0,1086.0136,6101.2,40.0,5.0,1390.097408,1.0,365.0,222693.8,1460.0,10860.136,0.0,365.0,6101.2,30506.0,1.0,1086.0136,250.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1323,0,59,Female,Pakistan,active,1,7,1998.08,1998.08,285.44,4.2,3,46.0,46,46,2024-08-19,2024-08-19,2022-07-23,758,0.0380710659898477,7.0,1,1,1,3.0,1998.08,285.44,0.0013175230566534,3676.4672,79.07968337730871,0.2770448548812665,3.0,4926.466048,1.0,0.4815303430079155,962.1361477572558,3.3707124010554086,145.50661741424804,2.0767123287671234,0.4815303430079155,79.07968337730871,93909.76,0.0013175230566534,4.843830303030304,141.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1324,0,61,Male,India,active,1,3,408.9,408.9,136.3,5.0,5,29.0,29,29,2023-08-20,2023-08-20,2023-07-27,24,0.5555555555555556,3.0,1,1,1,5.0,408.9,136.3,0.04,817.8000000000001,511.125,3.75,5.0,1226.7,1.0,15.208333333333336,6218.687500000001,45.62500000000001,1022.25,0.0657534246575342,15.208333333333336,511.125,12267.000000000002,0.04,32.712,150.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1325,0,46,Other,Canada,cancelled,1,2,1113.4,1113.4,556.7,4.1,4,39.0,39,39,2024-01-10,2024-01-10,2020-10-09,1188,0.0246305418719211,2.0,1,1,1,4.0,1113.4,556.7,0.0008410428931875,2026.388,28.116161616161616,0.0505050505050505,4.0,2674.8321599999995,1.0,0.3072390572390572,342.07996632996634,0.6144781144781145,51.17141414141414,3.254794520547945,0.3072390572390572,28.116161616161616,44536.0,0.0008410428931875,1.7042792262405382,160.0,2.0,Long Inactive,High Value,Low Frequency
CUST1326,0,19,Female,UK,active,1,6,1387.5,1387.5,231.25,3.9,2,39.0,39,39,2024-10-26,2024-10-26,2021-11-10,1081,0.027002700270027,6.0,1,1,1,2.0,1387.5,231.25,0.0009242144177449,2469.75,38.506012950971325,0.1665124884366327,2.0,3161.28,1.0,0.337650323774283,468.48982423681775,2.0259019426456986,68.54070305272896,2.9616438356164383,0.337650323774283,38.506012950971325,55500.0,0.0009242144177449,2.2825785582255085,80.0,2.0,Long Inactive,High Value,Low Frequency
CUST1327,1,44,Female,Pakistan,active,1,6,630.3,630.3,105.05,4.2,4,15.0,15,15,2022-07-18,2022-07-18,2021-02-11,522,0.0543478260869565,6.0,1,1,1,4.0,630.3,105.05,0.0019120458891013,1159.752,36.22413793103448,0.3448275862068966,4.0,1554.06768,1.0,0.6992337164750958,440.7270114942529,4.195402298850575,66.65241379310345,1.4301369863013698,0.6992337164750958,36.22413793103448,10084.8,0.0019120458891013,2.2174990439770554,64.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1328,1,64,Male,Pakistan,active,1,5,58.650000000000006,58.650000000000006,11.73,4.3,1,49.0,49,49,2022-08-30,2022-08-30,2022-04-22,130,0.1875,5.0,1,1,1,1.0,58.650000000000006,11.73,0.0076335877862595,109.089,13.534615384615387,1.153846153846154,1.0,148.36103999999995,1.0,2.807692307692308,164.67115384615389,14.03846153846154,25.174384615384614,0.3561643835616438,2.807692307692308,13.534615384615387,2932.5000000000005,0.0076335877862595,0.8327404580152671,50.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1329,1,66,Female,India,active,1,8,1844.88,1844.88,230.61,3.8,0,9.0,9,9,2022-05-19,2022-05-19,2021-12-09,161,0.1570680628272251,8.0,1,1,1,0.0,1844.88,230.61,0.0061728395061728,3246.9888,343.76645962732925,1.4906832298136647,0.0,4091.205888,1.0,2.267080745341614,4182.491925465839,18.13664596273292,605.0289689440995,0.4410958904109589,2.267080745341614,343.76645962732925,18448.800000000003,0.0061728395061728,20.04314074074074,0.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1330,0,60,Female,Germany,active,1,8,1505.84,1505.84,188.23,4.3,2,13.0,13,13,2023-08-04,2023-08-04,2021-08-12,722,0.0398936170212766,8.0,1,1,1,2.0,1505.84,188.23,0.0013831258644536,2800.8623999999995,62.569529085872574,0.3324099722991689,2.0,3809.172863999999,1.0,0.5055401662049861,761.2626038781162,4.044321329639889,116.37932409972298,1.978082191780822,0.5055401662049861,62.569529085872574,21081.76,0.0013831258644536,3.873945228215767,28.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1331,0,36,Female,Canada,active,1,6,171.89999999999998,171.89999999999998,28.65,4.4,0,27.0,27,27,2023-11-16,2023-11-16,2022-05-28,537,0.0529100529100529,6.0,1,1,1,0.0,171.89999999999998,28.649999999999995,0.0018587360594795,323.172,9.603351955307264,0.335195530726257,0.0,445.97736,1.0,0.6797020484171322,116.840782122905,4.078212290502793,18.05430167597765,1.4712328767123288,0.6797020484171322,9.603351955307264,4813.199999999999,0.0018587360594795,0.6006914498141263,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1332,0,49,Male,Canada,active,1,8,1403.36,1403.36,175.42,4.3,2,2.0,2,2,2024-08-12,2024-08-12,2022-10-08,674,0.0426136363636363,8.0,1,1,1,2.0,1403.36,175.42,0.0014814814814814,2610.2496,62.464094955489614,0.3560830860534125,2.0,3549.939455999999,1.0,0.5415430267062314,759.9798219584569,4.332344213649852,116.18321661721068,1.8465753424657532,0.5415430267062314,62.464094955489614,4210.08,0.0014814814814814,3.867036444444444,6.0,2.0,Long Inactive,High Value,Low Frequency
CUST1333,0,45,Female,Pakistan,active,1,8,1440.72,1440.72,180.09,4.3,4,25.0,25,25,2025-02-19,2025-02-19,2023-11-07,470,0.06,8.0,1,1,1,4.0,1440.72,180.09,0.0021231422505307,2679.7392,91.9608510638298,0.5106382978723405,4.0,3644.445312,1.0,0.776595744680851,1118.8570212765958,6.212765957446808,171.0471829787234,1.2876712328767124,0.776595744680851,91.9608510638298,37458.72,0.0021231422505307,5.689467515923567,104.0,2.0,Long Inactive,High Value,Low Frequency
CUST1334,0,54,Male,UK,active,1,7,1993.11,1993.11,284.73,4.2,4,47.0,47,47,2024-11-20,2024-11-20,2021-08-02,1206,0.0242718446601941,7.0,1,1,1,4.0,1993.11,284.73,0.0008285004142502,3667.322400000001,49.579850746268654,0.1741293532338308,4.0,4914.212016000001,1.0,0.302653399668325,603.2215174129353,2.1185737976782755,91.22692537313434,3.304109589041096,0.302653399668325,49.579850746268654,95669.28,0.0008285004142502,3.038378127589064,192.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1335,1,22,Female,Germany,cancelled,1,3,694.29,694.29,231.43,4.3,0,38.0,38,38,2022-05-15,2022-05-15,2021-12-24,142,0.1744186046511628,3.0,1,1,1,0.0,694.29,231.43,0.0069930069930069,1291.3793999999998,146.68098591549295,0.6338028169014085,0.0,1756.2759839999997,1.0,2.5704225352112675,1784.6186619718308,7.711267605633803,272.82663380281684,0.3890410958904109,2.5704225352112675,146.68098591549295,27077.31,0.0069930069930069,9.030625174825174,0.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1336,0,22,Female,UK,active,1,7,961.03,961.03,137.29,3.8,5,2.0,2,2,2025-08-01,2025-08-01,2021-08-24,1438,0.0204359673024523,7.0,1,1,1,5.0,961.03,137.29,0.0006949270326615,1691.4128,20.04930458970793,0.1460361613351877,5.0,2131.180128,1.0,0.2538247566063977,243.93320584144644,1.7767732962447844,35.28677607788595,3.93972602739726,0.2538247566063977,20.04930458970793,2883.09,0.0006949270326615,1.1754084781097984,15.0,2.0,At Risk,Medium Value,Low Frequency
CUST1337,0,22,Female,USA,paused,1,7,1470.07,1470.07,210.01,4.3,0,9.0,9,9,2024-04-12,2024-04-12,2023-07-19,268,0.1006711409395973,7.0,1,1,1,0.0,1470.07,210.01,0.0037174721189591,2734.3302,164.56007462686566,0.7835820895522387,0.0,3718.689072,1.0,1.361940298507463,2002.1475746268657,9.53358208955224,306.08173880597013,0.7342465753424657,1.361940298507463,164.56007462686566,14700.7,0.0037174721189591,10.16479628252788,0.0,2.0,Long Inactive,High Value,Low Frequency
CUST1338,0,45,Female,UK,paused,1,4,1395.04,1395.04,348.76,4.0,3,16.0,16,16,2024-05-15,2024-05-15,2022-06-14,701,0.0410396716826265,4.0,1,1,1,3.0,1395.04,348.76,0.0014245014245014,2511.072,59.7021398002853,0.1711840228245363,3.0,3264.3936000000003,1.0,0.5206847360912982,726.3760342368046,2.0827389443651927,107.46385164051355,1.9205479452054797,0.5206847360912982,59.7021398002853,23715.68,0.0014245014245014,3.5770256410256414,51.0,2.0,Long Inactive,High Value,Low Frequency
CUST1339,0,40,Female,UK,active,1,4,876.84,876.84,219.21,4.3,2,23.0,23,23,2023-10-11,2023-10-11,2022-09-13,393,0.0709219858156028,4.0,1,1,1,2.0,876.84,219.21,0.0025380710659898,1630.9224,66.93435114503818,0.3053435114503817,2.0,2218.054464,1.0,0.9287531806615776,814.3679389312978,3.715012722646311,124.497893129771,1.0767123287671232,0.9287531806615776,66.93435114503818,21044.16,0.0025380710659898,4.13939695431472,48.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1340,0,21,Female,Canada,active,1,7,728.21,728.21,104.03,4.3,1,27.0,27,27,2025-03-27,2025-03-27,2023-03-15,743,0.0388098318240621,7.0,1,1,1,1.0,728.21,104.03,0.0013440860215053,1354.4706,29.4028263795424,0.2826379542395693,1.0,1842.080016,1.0,0.4912516823687752,357.73438761776583,3.4387617765814267,54.68925706594885,2.0356164383561643,0.4912516823687752,29.4028263795424,20389.88,0.0013440860215053,1.820525,28.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1341,1,27,Male,Pakistan,active,1,5,1803.7,1803.7,360.74,4.0,2,10.0,10,10,2022-05-30,2022-05-30,2021-08-10,293,0.0928792569659442,5.0,1,1,1,2.0,1803.7,360.74,0.0034013605442176,3246.6600000000003,184.679180887372,0.5119453924914675,2.0,4220.658,1.0,1.2457337883959043,2246.930034129693,6.228668941979522,332.4225255972696,0.8027397260273973,1.2457337883959043,184.679180887372,19840.7,0.0034013605442176,11.043061224489795,22.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1342,1,57,Male,Canada,active,1,8,1664.08,1664.08,208.01,4.0,1,44.0,44,44,2022-02-16,2022-02-16,2021-09-01,168,0.1515151515151515,8.0,1,1,1,1.0,1664.08,208.01,0.0059171597633136,2995.344,297.15714285714284,1.4285714285714286,1.0,3893.9472,1.0,2.1726190476190474,3615.4119047619047,17.38095238095238,534.8828571428572,0.4602739726027397,2.1726190476190474,297.15714285714284,74883.59999999999,0.0059171597633136,17.72392899408284,45.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1343,0,59,Male,Canada,active,1,5,1176.8000000000002,1176.8000000000002,235.36,4.4,5,30.0,30,30,2023-07-30,2023-07-30,2023-02-16,164,0.1546391752577319,5.0,1,1,1,5.0,1176.8000000000002,235.36000000000004,0.006060606060606,2212.3840000000005,215.26829268292687,0.9146341463414634,5.0,3053.089920000001,1.0,2.225609756097561,2619.09756097561,11.128048780487806,404.70439024390254,0.4493150684931506,2.225609756097561,215.26829268292687,36480.8,0.006060606060606,13.40838787878788,155.0,2.0,Long Inactive,High Value,Low Frequency
CUST1344,0,21,Male,USA,active,1,7,45.15,45.15,6.45,4.1,0,37.0,37,37,2025-06-23,2025-06-23,2021-04-14,1531,0.0192184497117232,7.0,1,1,1,0.0,45.15,6.45,0.0006527415143603,82.17299999999999,0.8847158719790986,0.1371652514696276,0.0,108.46835999999998,1.0,0.2384062704114957,10.764043109079031,1.6688438928804703,1.6101828870019592,4.1945205479452055,0.2384062704114957,0.8847158719790986,1715.7,0.0006527415143603,0.05363772845953,0.0,2.0,At Risk,Low Value,Low Frequency
CUST1345,1,35,Male,UK,active,1,2,411.1,411.1,205.55,4.0,4,15.0,15,15,2022-09-12,2022-09-12,2021-12-26,260,0.1034482758620689,2.0,1,1,1,4.0,411.1,205.55,0.003831417624521,739.98,47.43461538461539,0.2307692307692307,4.0,961.974,1.0,1.403846153846154,577.1211538461539,2.807692307692308,85.3823076923077,0.7123287671232876,1.403846153846154,47.43461538461539,6577.6,0.003831417624521,2.835172413793104,64.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1346,1,37,Female,Germany,active,1,1,224.15,224.15,224.15,3.9,2,7.0,7,7,2022-05-12,2022-05-12,2021-10-14,210,0.125,1.0,1,1,1,2.0,224.15,224.15,0.0047393364928909,398.987,32.02142857142857,0.1428571428571428,2.0,510.70336,1.0,1.738095238095238,389.59404761904767,1.738095238095238,56.99814285714286,0.5753424657534246,1.738095238095238,32.02142857142857,1793.2,0.0047393364928909,1.8909336492891,16.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1347,0,26,Female,Pakistan,active,1,2,231.96,231.96,115.98,4.1,1,4.0,4,4,2024-02-01,2024-02-01,2020-12-10,1148,0.0254668930390492,2.0,1,1,1,1.0,231.96,115.98,0.000870322019147,422.1672,6.0616724738675964,0.0522648083623693,1.0,557.2607039999999,1.0,0.3179442508710801,73.75034843205576,0.6358885017421603,11.032243902439024,3.1452054794520548,0.3179442508710801,6.0616724738675964,1159.8,0.000870322019147,0.367421409921671,5.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1348,0,41,Male,Germany,cancelled,1,1,26.33,26.33,26.33,4.2,0,11.0,11,11,2023-08-19,2023-08-19,2021-09-27,691,0.0416088765603328,1.0,1,1,1,0.0,26.33,26.33,0.0014450867052023,48.4472,1.1431259044862516,0.0434153400868306,0.0,64.91924800000001,1.0,0.5282199710564399,13.90803183791606,0.5282199710564399,2.103351664254703,1.893150684931507,0.5282199710564399,1.1431259044862516,315.96,0.0014450867052023,0.0700104046242774,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1349,0,43,Male,Canada,active,1,6,1033.8000000000002,1033.8000000000002,172.3,3.9,1,8.0,8,8,2024-11-25,2024-11-25,2023-01-05,690,0.0416666666666666,6.0,1,1,1,1.0,1033.8000000000002,172.30000000000004,0.0014471780028943,1840.1640000000004,44.94782608695653,0.2608695652173913,1.0,2355.4099200000005,1.0,0.5289855072463768,546.8652173913044,3.1739130434782608,80.00713043478262,1.8904109589041096,0.5289855072463768,44.94782608695653,9304.2,0.0014471780028943,2.66304486251809,9.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1350,0,61,Female,UK,active,1,5,1871.85,1871.85,374.37,4.0,3,36.0,36,36,2024-01-22,2024-01-22,2021-06-18,948,0.0306748466257668,5.0,1,1,1,3.0,1871.85,374.37,0.0010537407797681,3369.33,59.23575949367088,0.1582278481012658,3.0,4380.129,1.0,0.3850210970464135,720.7017405063291,1.9251054852320677,106.62436708860758,2.5972602739726027,0.3850210970464135,59.23575949367088,69258.45,0.0010537407797681,3.5504004214963114,111.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1351,1,51,Female,Pakistan,cancelled,1,6,1780.2599999999998,1780.2599999999998,296.71,4.0,0,2.0,2,2,2022-02-17,2022-02-17,2021-10-28,112,0.2112676056338028,6.0,1,1,1,0.0,1780.2599999999998,296.71,0.0088495575221238,3204.468,476.8553571428571,1.6071428571428572,0.0,4165.8084,1.0,3.258928571428571,5801.740178571427,19.553571428571427,858.3396428571428,0.3068493150684931,3.258928571428571,476.8553571428571,5340.779999999999,0.0088495575221238,28.35812389380531,0.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1352,0,57,Female,USA,cancelled,1,3,1727.7599999999998,1727.7599999999998,575.92,4.1,4,14.0,14,14,2025-08-14,2025-08-14,2021-11-18,1365,0.021505376344086,3.0,1,1,1,4.0,1727.7599999999998,575.92,0.0007320644216691,3144.523199999999,37.97274725274725,0.0659340659340659,4.0,4150.770623999999,1.0,0.2673992673992674,462.0017582417582,0.8021978021978022,69.11039999999998,3.73972602739726,0.2673992673992674,37.97274725274725,25916.4,0.0007320644216691,2.301993557833089,60.0,2.0,At Risk,Very High Value,Low Frequency
CUST1353,1,34,Female,Germany,cancelled,1,7,1503.11,1503.11,214.73,4.4,2,49.0,49,49,2022-09-09,2022-09-09,2021-03-20,538,0.0528169014084507,7.0,1,1,1,2.0,1503.11,214.73,0.0018552875695732,2825.8468,83.81654275092936,0.3903345724907063,2.0,3899.668584,1.0,0.6784386617100372,1019.767936802974,4.749070631970261,157.5751003717472,1.473972602739726,0.6784386617100372,83.81654275092936,75155.5,0.0018552875695732,5.242758441558442,100.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1354,0,22,Female,UK,cancelled,1,3,1248.09,1248.09,416.03,4.2,4,8.0,8,8,2024-10-07,2024-10-07,2022-12-18,659,0.0435413642960812,3.0,1,1,1,4.0,1248.09,416.03,0.0015151515151515,2296.4856,56.81745068285281,0.1365705614567526,4.0,3077.290704,1.0,0.5538694992412746,691.2789833080425,1.661608497723824,104.54410925644918,1.8054794520547943,0.5538694992412746,56.81745068285281,11232.81,0.0015151515151515,3.4795236363636364,36.0,2.0,Long Inactive,High Value,Low Frequency
CUST1355,1,50,Male,Pakistan,cancelled,1,6,1316.82,1316.82,219.47,4.3,0,38.0,38,38,2022-11-28,2022-11-28,2020-11-19,739,0.0390117035110533,6.0,1,1,1,0.0,1316.82,219.47,0.0013513513513513,2449.2852,53.45683355886333,0.2435723951285521,0.0,3331.027871999999,1.0,0.4939106901217862,650.3914749661704,2.963464140730717,99.4297104194858,2.024657534246576,0.4939106901217862,53.45683355886333,51355.98,0.0013513513513513,3.3098448648648646,0.0,2.0,Long Inactive,High Value,Low Frequency
CUST1356,0,66,Female,UK,active,1,7,240.94,240.94,34.42,4.3,0,29.0,29,29,2025-11-03,2025-11-03,2020-03-11,2063,0.0143334925943621,7.0,1,1,1,0.0,240.94,34.42,0.000484496124031,448.1484,3.503732428502181,0.1017935046049442,0.0,609.481824,1.0,0.1769268056228793,42.62874454677654,1.2384876393601552,6.516942317014057,5.652054794520548,0.1769268056228793,3.503732428502181,7228.2,0.000484496124031,0.2171261627906976,0.0,2.0,Recent,Low Value,Low Frequency
CUST1357,1,66,Male,UK,active,1,9,1160.91,1160.91,128.99,3.9,3,29.0,29,29,2023-02-15,2023-02-15,2021-08-21,543,0.0523560209424083,9.0,1,1,1,3.0,1160.91,128.99,0.0018382352941176,2066.4198,64.13867403314917,0.4972375690607734,3.0,2645.0173440000003,1.0,0.6721915285451197,780.353867403315,6.0497237569060776,114.16683977900551,1.4876712328767123,0.6721915285451197,64.13867403314917,34827.3,0.0018382352941176,3.7985658088235295,90.0,2.0,Long Inactive,High Value,Low Frequency
CUST1358,1,47,Female,Canada,active,1,8,1185.52,1185.52,148.19,4.4,0,26.0,26,26,2023-02-14,2023-02-14,2020-12-09,797,0.0362756952841596,8.0,1,1,1,0.0,1185.52,148.19,0.0012531328320802,2228.7776,44.624341279799246,0.3011292346298619,0.0,3075.713088,1.0,0.4579673776662484,542.9294855708908,3.663739021329988,83.89376160602258,2.1835616438356165,0.4579673776662484,44.624341279799246,32009.04,0.0012531328320802,2.792954385964912,0.0,2.0,Long Inactive,High Value,Low Frequency
CUST1359,0,39,Female,India,cancelled,1,5,1716.65,1716.65,343.33,4.0,5,44.0,44,44,2025-05-28,2025-05-28,2021-06-12,1446,0.0203252032520325,5.0,1,1,1,5.0,1716.65,343.33,0.0006910850034554,3089.97,35.61514522821576,0.1037344398340248,5.0,4016.961,1.0,0.2524204702627939,433.3176002766252,1.2621023513139695,64.10726141078837,3.9616438356164383,0.2524204702627939,35.61514522821576,77249.25,0.0006910850034554,2.13543192812716,225.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1360,0,48,Female,India,active,1,4,585.12,585.12,146.28,4.2,5,36.0,36,36,2024-07-31,2024-07-31,2023-01-08,570,0.05,4.0,1,1,1,5.0,585.12,146.28,0.0017513134851138,1076.6208,30.79578947368421,0.2105263157894736,5.0,1442.6718720000003,1.0,0.6403508771929824,374.6821052631579,2.56140350877193,56.66425263157896,1.5616438356164384,0.6403508771929824,30.79578947368421,21649.44,0.0017513134851138,1.8855005253940456,185.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1361,1,23,Male,India,cancelled,1,9,1485.54,1485.54,165.06,4.1,1,48.0,48,48,2022-10-30,2022-10-30,2022-05-08,175,0.1463414634146341,9.0,1,1,1,1.0,1485.54,165.06,0.0056818181818181,2703.6828,254.664,1.542857142857143,1.0,3568.861295999999,1.0,2.085714285714286,3098.4120000000003,18.77142857142857,463.4884799999999,0.4794520547945205,2.085714285714286,254.664,72791.45999999999,0.0056818181818181,15.361834090909088,49.0,2.0,Long Inactive,High Value,Low Frequency
CUST1362,1,18,Female,Germany,active,1,8,1778.4,1778.4,222.3,4.4,1,3.0,3,3,2021-10-24,2021-10-24,2021-11-06,0,1.0,8.0,1,1,1,1.0,1778.4,222.3,1.0,3343.3920000000003,17784.0,80.0,1.0,4613.88096,1.0,365.0,649116.0,2920.0,33433.92,0.0,365.0,17784.0,7113.6,1.0,3343.3920000000003,4.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1363,0,29,Female,UK,cancelled,1,3,1988.67,1988.67,662.89,4.1,4,9.0,9,9,2023-10-21,2023-10-21,2021-10-19,732,0.0393700787401574,3.0,1,1,1,4.0,1988.67,662.89,0.0013642564802182,3619.3794,81.50286885245903,0.1229508196721311,4.0,4777.580807999999,1.0,0.4986338797814207,991.618237704918,1.495901639344262,148.3352213114754,2.0054794520547947,0.4986338797814207,81.50286885245903,19886.7,0.0013642564802182,4.937761800818554,40.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1364,1,21,Female,Germany,cancelled,1,9,1207.62,1207.62,134.18,4.2,5,41.0,41,41,2021-01-29,2021-01-29,2020-10-23,98,0.234375,9.0,1,1,1,5.0,1207.62,134.18,0.0101010101010101,2222.0208,369.67959183673474,2.7551020408163267,5.0,2977.5078720000006,1.0,3.724489795918368,4497.768367346939,33.52040816326531,680.2104489795919,0.2684931506849315,3.724489795918368,369.67959183673474,50720.04000000001,0.0101010101010101,22.44465454545455,210.0,2.0,Long Inactive,High Value,Low Frequency
CUST1365,1,32,Male,Pakistan,active,1,4,228.24,228.24,57.06,4.2,4,21.0,21,21,2022-10-15,2022-10-15,2021-01-02,651,0.0440528634361233,4.0,1,1,1,4.0,228.24,57.06,0.0015337423312883,419.9616,10.517972350230416,0.184331797235023,4.0,562.748544,1.0,0.5606758832565285,127.96866359447006,2.242703533026114,19.353069124423964,1.7835616438356163,0.5606758832565285,10.517972350230416,5021.280000000001,0.0015337423312883,0.6441128834355829,88.0,2.0,Long Inactive,Low Value,Low Frequency
